GCdata,name,temp,pressure,column,sensor,retentionTime,length,coeffA,coeffB,coeffC,maxSignal,concentration,CalibrationConcentration,timestamp,slope,constant,unit
Table,Amonia,,,,,60,20,,,,0.0019,0.2142641618497109,,03/18/2023,,,ppm
Table,Ethylene,,,,,75,20,-0.0064,0.0122,0.0002,0.0012,0.13592658959537518,,03/18/2023,,,ppm
Table,Acetylene,,,,,90,20,,,,0,0.0031699421965302134,,03/18/2023,,,ppm
Table,Hydrogen Sulfide,,,,,95,20,,,,0,0.0050508670520214025,,03/18/2023,,,ppm
Table,Methane,,,,,110,20,,,,0.0001,0.00995236994219791,,03/18/2023,,,ppm
Table,Propane,,,,,110,20,,,,0.0001,0.00995236994219791,,03/18/2023,,,ppm
Table,Acetaldehyde,,,,,180,20,,,,0.0004,0.042843930635838,,03/18/2023,,,ppm
Table,Methanol,,,,,280,30,0.084,0.234,0,0.0009,0.09846473988439149,,03/18/2023,,,ppm
Table,Carbon Disulfide,,,,,360,30,,,,0.0003,0.03013872832369812,,03/18/2023,,,ppm
Table,Furan,,,,,360,20,,,,0.0002,0.027739421965320074,,03/18/2023,,,ppm
Table,Dimethyl sulfide,,,,,360,20,,,,0.0002,0.027739421965320074,,03/18/2023,,,ppm
Table,Acetone,,,,,410,30,0.084,0.234,0,0.0006,0.06557988439306323,,03/18/2023,,,ppm
Table,Isoprene,,,,,470,20,,,,0.0004,0.04930473988439349,,03/18/2023,,,ppm
Table,Ethanol,,,,,530,30,,,,0.0006,0.0730682080924856,,03/18/2023,,,ppm
Table,Isopropanol,,,,,840,40,,,,0.0002,0.027345202312136607,,03/18/2023,,,ppm
Table,Butyraldehyde,,,,,900,30,,,,0.0002,0.023051445086705778,,03/18/2023,,,ppm
Table,2-Butanone,,,,,915,30,,,,0.0001,0.007379190751445183,,03/18/2023,,,ppm
Table,Benzene,,,,,1400,60,0.084,0.234,0,0.0002,0.02281606936416278,,03/18/2023,,,ppm
Table,trans-2-butene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Butanol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Hexanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Carbon Monoxide,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Hydrogen ,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Phenol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Butane,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,tert-Butyl isothiocyanate,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Dimethylaminoacetonitrile,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Dimethyl disulfide,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Methylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,3-Methylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-methyl-2-propanamine,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Thiourea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Thiobismethane,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Tetramethylurea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Propenenitrile,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Tetramethylthiourea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Ethyl Butyrate,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Toluene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,EthylBenzene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Xylene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Benzaldehyde,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,p-Cymene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Decanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Ethylhexanol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Limonene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Nonanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Pentylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,a-Pinene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,b-Pinene,,,,,,,,,,0,0,,03/18/2023,,,ppm
