GCdata,name,temp,pressure,column,sensor,retentionTime,length,coeffA,coeffB,coeffC,maxSignal,concentration,CalibrationConcentration,timestamp,slope,constant,unit
Table,Ethylene,,,,,75,20,-0.0064,0.0122,0.0002,0.001,0.1181526011560692,,03/18/2023,,,ppm
Table,Hydrogen Sulfide,,,,,95,20,,,,0.0004,0.04553236994219636,,03/18/2023,,,ppm
Table,Methane,,,,,110,20,,,,0.0004,0.04553236994219636,,03/18/2023,,,ppm
Table,Acetaldehyde,,,,,180,20,,,,0.0004,0.04399491329479656,,03/18/2023,,,ppm
Table,Methanol,,,,,280,30,0.084,0.234,0,0.0002,0.02330115606936486,,03/18/2023,,,ppm
Table,Carbon Disulfide,,,,,360,30,,,,0.0007,0.08335086705202237,,03/18/2023,,,ppm
Table,Furan,,,,,360,20,,,,0.0007,0.07672023121387425,,03/18/2023,,,ppm
Table,Dimethyl sulfide,,,,,360,20,,,,0.0007,0.07672023121387425,,03/18/2023,,,ppm
Table,Acetone,,,,,410,30,0.084,0.234,0,0.0009,0.10794439306358376,,03/18/2023,,,ppm
Table,Isoprene,,,,,470,20,,,,0.0002,0.026652369942198106,,03/18/2023,,,ppm
Table,Ethanol,,,,,530,30,,,,0.0005,0.06022936416185156,,03/18/2023,,,ppm
Table,Isopropanol,,,,,840,40,,,,0.0005,0.05786485549133091,,03/18/2023,,,ppm
Table,Butyraldehyde,,,,,900,30,,,,0.0006,0.07001387283237008,,03/18/2023,,,ppm
Table,2-Butanone,,,,,915,30,,,,0.0006,0.07001387283237008,,03/18/2023,,,ppm
Table,Benzene,,,,,1400,60,0.084,0.234,0,0.0005,0.060192485549133354,,03/18/2023,,,ppm
Table,trans-2-butene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Butanol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Hexanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Carbon Monoxide,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Hydrogen ,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Phenol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Butane,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,tert-Butyl isothiocyanate,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Dimethylaminoacetonitrile,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Dimethyl disulfide,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Methylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,3-Methylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-methyl-2-propanamine,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Thiourea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Thiobismethane,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Tetramethylurea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Propenenitrile,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Tetramethylthiourea,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Ethyl Butyrate,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Toluene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,EthylBenzene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Xylene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Benzaldehyde,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,p-Cymene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Decanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Ethylhexanol,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Limonene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,Nonanal,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,2-Pentylfuran,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,a-Pinene,,,,,,,,,,0,0,,03/18/2023,,,ppm
Table,b-Pinene,,,,,,,,,,0,0,,03/18/2023,,,ppm
